rep_number,first_name,last_name,party,Har ingen registreringspliktige interesser,Styreverv mv.,Selvstendig næring,Lønnet stilling mv.,Tidligere arbeidsgiver,Framtidig arbeidsgiver,Økonomisk støtte,Eiendom i næring,Aksjer mv.,Utenlandsreiser,Gaver,Ingen registrerte opplysninger
557,Morten,Drægni,SV,True,,,,,,,,,,,
427,Torbjørn,Dybsand,SV,,,,,,,,,,,,True
600,Sonja,Edvardsen,A,,"Styremedlem i Eid Industrihus A/S, 6770 Nordfjordeid
(honorar)",,,,,,,,,,
339,Siri Hov,Eggen,A,,"Medlem Akershus fylkesting og fylkesutvalg, lønnet
Medlem Vestby kommunestyre, lønnet
Styremedlem i Biblioteksentralen, lønnet
Medlem av den regionale rovviltnemda, lønnet",,Frikjøp fra Arbeiderpartiets gruppe i Akershus fylkesting,Permisjon som gruppeleder i Arbeiderpartiets fylkestingsgruppe 1.feb.-16. juni 2012,,,,,,,
593,Magnhild,Eia,Sp,,"Medlem i Lund kommunestyre, godtgjørelse
Leder av oppvekst- og kulturutvalget, godtgjørelse
Styremedlem Dalane energi, godtgjørelse",,Undervisningsstilling ved Nygård barneskole,,,,,,,,
354,Hårek,Elvenes,H,,,,,,,,,,,,True
561,Ola,Elvestuen,V,,"Første nestleder i Venstre (godtgjørelse)
Byråd for miljø og samferdsel i Oslo kommune (lønnet)",,Se punkt 2,,,,,,,,
597,Lasse Kinden,Endresen,SV,,Styremedlem i STAR,,"RxR, CCap, Stageway Talent AS",,,,,,,,
728,Leif,Eriksen,FrP,,"Bystyrerepresentant Fredrikstad kommune - møtegodtgjørelse
10 pst. frikjøpt stilling i Østfold fylkeskommune
Medlem Østfold fylkesting - møtegodtgjørelse
Styremedlem Frevar i Fredrikstad kommune - møtegodtgjørelse",,"Nor-Lines AS, Fredrikstad
Se pkt. 2.",,,,,,,,
614,Monica,Finden,H,,"Aurland kommune: kommunestyrerepresentant, første
vara til formannskapet, medlem i plan- og utvikling",,Kyrkjeverge i Aurland,,,,,,,,
673,Gunn Elin,Flakne,A,,"Nestleder i Fagforbundet Sør-Trøndelag, lønnet",Gårdbruker,,,,,Gårdsbruk Trøen 168/1,,,,
637,Viggo,Fossum,A,,,,,,,,,,,,True
623,Kåre,Fostervold,FrP,,"Medlem av Havnerådet i Grenland Havn IKS 2003-2007
(godtgjørelse)",,Medlem bystyret Porsgrunn 2003-2007,Permisjon uten lønn fra Beha Fabrikker,,,,,,,
374,Masud,Gharahkhani,A,,"Medlem av bystyret i Drammen - gruppeleder for Arbeiderpartiet (lønnet)
Styremedlem Drammen havn",,Se pkt. 2,Permisjon fra jobb i Arbeiderpartiet,,,,,,,
672,Knut,Gravråk,A,,,,,,,,,,,,True
692,Hallgeir,Grøntvedt,Sp,,"Styreleder Fosenvegene AS, honorar
Styremedlem Fosen Næringshage, honorar
Ordfører i Ørland kommune, godtgjørelse",,Se punkt 2,"Avtale om permisjon uten godtgjørelse fra vervet som
ordfører i Ørland kommune",,,,,,,
727,Monica Carmen,Gåsvatn,FrP,,"Østfold fylkesting, medlem, lønnet
Opplæring-, kultur- og helsekomiteen, medlem, lønnet
Østfoldhelsa, medlem, lønnet
KS, vara, lønnet
Sarpsborg bystyre, vara, lønnet
ASVO, medlem, lønnet
Borg Havn, medlem, lønnet
Sarpsborg FRP, leder, lønnet
NRF Østfold, leder, lønnet",,"Teamleder Sarpsborg kommune, 90 prosent stilling
Fylkespolitiker Østfold fylkeskommune, 10 prosent stilling",,,,,,,,
531,Sigmund,Hagen,SV,,,,,,,,,,,,True
569,Terje,Halleland,FrP,,"Styreleder, Domizil AS (ikke lønnet)
Fylkesvaraordfører og gruppeleder i Rogaland fylkesting
(lønnet)",,Se punkt 2,,,,,Domizil AS (100 prosent),,,
372,Kjell Børre,Hansen,A,,"Ordfører Ringerike kommune, godtgjørelse iflg. kommunale vedtak",,Se punkt 2.,"Ulønnet permisjon fra verv som ordfører, se punkt 2.",,,,,,,
414,Lars Joakim,Hanssen,FrP,True,,,,,,,,,,,
431,Roald Aga,Haug,A,,,,,,,,,,,,True
508,Liv,Hauknes,SV,,,,,,,,,,,,True
452,Aslaug,Hellesøy,KrF,,"Hordaland Fylkesting, møtegodtgjersle
Sjukehusapoteka Vest HF, styremedlem, løn
Hordland Fagskulestyre, styremedlem, møtegodtgjersle",,100 prosent stilling i Kvinnherad kommune som sjukepleiar/gr.leiar,Ved møter på Stortinget: Permisjon med løn,,,,,,,
484,Camilla Storøy,Hermansen,KrF,,"Verv i Herøy kommune med godtgjersle:
Medlem av kommunestyre og formannskap, leiar i kulturstyret og Barnas Representant",,"Tilsett i Herøy kommune som adjunkt (kontaktlærar) i
100 % stilling",,,,,,,,
379,Ida Marie,Holen,FrP,True,,,,,,,,,,,
460,Einar,Horvei,SV,,"Voss eigedom A/S (lønna)
Stiftelsen Sosialbygget (lønna)",,Lærar/rådgjevar i grunnskulen,,,,,,,,
609,Anne June,Iversen,FrP,,Styremedlem Norsk Radiografforbund (godtgjørelse),,"Studieleder ved Universitetet i Tromsø, radiografutdanningen",,,,,,,,
641,Hanne C.S.,Iversen,FrP,,,,,,,,,,,,True
495,Allan,Johansen,FrP,,"Rana kommune: Kommunestyrerepresentant, formannskapsmedlem, medlem av diverse utvalg, styremedlem i
Havnestyret. Mottar godtgjørelse for tapt arbeidsfortjeneste.
Rana Undervannssprengning AS: Styreleder
Sug- og spyleteknikk AS: Styremedlem
Mofjellet Berghaller AS: Styremedlem. Mottar styrehonorar.",,"Nord Maskin AS, deltidsstilling
Sug- og spyleteknikk AS, deltidsstilling",,,,,,,,
512,Espen Granberg,Johnsen,A,True,,,,,,,,,,,
411,Lasse,Juliussen,A,,Se punkt 4.,,Fylkesråd i Hedmark fylkeskommune,,,,,,,,
551,Mazyar,Keshvari,FrP,,,,,,,,,,,,True
655,Ingvild,Kjerkol,A,,,,,,,,,,,,True
534,Lotte Grepp,Knutsen,A,,,,Konstituert organisasjonssjef i Arbeiderpartiet,,,,,,,,
326,Janne Fardal,Kristoffersen,H,,,,,,,,,,,,True
688,Aud Herbjørg,Kvalvik,SV,,"Medlem av Melhus kommunestyre, varamedlem til formannskapet (godtgjørelse)
Varamedlem til Sør-Trøndelag fylkeskommune og
kommunale utvalg (godtgjørelse)
Styremedlem i Riastvegen Vegforening, på vegen av
Sør-Trøndelag fylkeskommune (godtgjørelse)",,,,,,,,,,
530,Kristine,Kvam,SV,True,,,,,,,,,,,
654,Bård,Langsåvold,A,,"Ordfører i Meråker kommune, lønnet
Leder i representantskapet i Innherred Renovasjon, honorert
Styreleder i Naboer AB, honorert
Styremedlem i Bankgården Meråker, honorert
Styremedlem i KS-Nord-Trøndelag, honorert",,Se punkt 2,,,,,,,,
318,Kjell Ivar,Larsen,FrP,,,,,,,,,,,,True
719,Stein Erik,Lauvås,A,,"Ordfører Marker kommune, lønnet
Vararepresentant Østfold Energi, møtegodtgjøring
Styreleder Haldenvassdragets Kanalselskap AS, ulønnet",,Se punkt 2,Permisjon fra Handel og Kontor Norge,,,,,,,
505,Ann-Hege,Lervåg,Sp,,,,,,,,,,,,True
536,Ivar,Leveraas,A,,"Leder av Statens seniorråd (2010-2013) (lønnet)
Leder av styrene i USBL Utleie AS og USBL Eiendom
AS (lønnet)
Nestleder i Styret for SeniorNett (ulønnet)",,,,,,,,,,
346,Tone,Liljeroth,FrP,,"Kommunestyrerepresentant, Skedsmo kommune, godtgjøring
Formannskapsmedlem, Skedsmo kommune, godtgjøring
Medlem arbeidsgiverutvalg og adm.utvalg, Skedsmo
kommune, godtgjøring
Leder klagenemd parkeringssaker, Skedsmo kommune,
godtgjøring
Repr.skapsmedlem NRA AS og NRBR, godtgjøring",,"Spesialrådgiver, FrPs stortingsgruppe",,,,,,,,
407,Thor,Lillehovde,A,,"Styremedlem Coop Innlandet (honorar)
Leder i Hedmark idrettskrets",,,,,,,,,,
550,Sylvi,Listhaug,FrP,,,,Seniorrådgiver i First House fra januar 2012.,,,,,,,,
535,Khalid,Mahmood,A,,"Medlem av Oslo bystyre
Se punkt 4",,"Fraksjonsleder i Arbeiderpartiets bystyregruppe i Oslo
kommune",,,,"Toroms leilighet i Innspurten borettslag, leies ut
Halvdel av leilighet i sameie Trondheimsveien 43, ingen
inntekt",,,,
353,Bente Stein,Mathisen,H,,"Medlem av fylkestinget, Akershus fylkeskommune,
godtgjørelse
Medlem av generalforsamlingen i Sparebankstiftelsen
DnB NOR, godtgjørelse
Medlem av styret for Henie Onstad Kunstsenter, godtgjørelse",,Virksomhetsleder i Asker kommune,,,,,,,,
373,Nina,Mjøberg,A,,"Medlem av kommunestyre, formannskap og helse- og
sosialstyret i Modum kommune, samt Modum kommunes elverk/kraftselskap (godtgjørelse og dekning av tapt
arbeidsfortjeneste ved behov)",,"Seksjonsleder i Internasjonal avdeling, Landsorganisasjonen i Norge","Permisjon uten lønn fra Landsorganisasjonen i Norge i
perioden som vararepresentant på Stortinget",,,,,,,
635,Bjørn Inge,Mo,A,,"Ordfører Kåfjord kommune
Styreleder Kåfjord Vekst AS
Leder bedriftsforsamlingen i Troms Kraft",Eget gårdsbruk,,,,,,,,,
627,Edvard,Mæland,H,,"Styremedlem Aspit A/S, Seljord
Styremedlem Herregård Eiendom A/S , Nome
Medlem av kommunestyre og planutval i Seljord kommune
Medlem av fylkesting, fylkesutval og samferdselsutval i
Telemark fylkeskommune",,Personal- og økonomileder i Sør-Norsk Boring A/S,,,,,,,,
439,Helge André,Njåstad,FrP,,"Ordførar i Austevoll kommune, lønna
Leiar for kultur- og ressursutval i Hordaland fylkeskommune, lønna",,Se punkt 2,,,,,,,,
601,Anette Stegegjerdet,Norberg,A,,"Luster kommunestyre, løna
Luster formannskap (vara), løna",,"Politifullmektig, Sogn og Fjordane politidistrikt",,,,,,,,
514,Ragnar,Nordgreen,A,True,,,,,,,,,,,
636,Hilde Anita,Nyvoll,A,,"Nordreisa kommune, formannskap, medlem (møtegodtgjørelse)
Sametingets plenumsledelse, medlem (møtegodtgjørelse)
Reisa Nasjonalparkstyre, styreleder (møtegodtgjørelse)
Nordreisa scooter- og båtforening, sekretær (årsgodtgjørelse)
Senter for nordlige folk, styremedlem
Nordreisa idrettslag, aldersbestemt styre, styremedlem
Troms Arbeiderparti, styremedlem
Nordreisa Arbeiderparti, styreleder",,Prosjektmedarbeider i Halti Næringshage as,,,,,,,,
445,Eivind,Nævdal-Bolstad,H,,,,,,,,,,,,True
613,Jacob,Nødseth,H,,,,,,,,,,,,True
504,Jon Øyvind,Odland,Sp,,,,Permisjon uten lønn fra Universitetet i Tromsø i møteperioden,,,,,,,,
403,Anne Karin,Olli,H,,"Ordfører, Måsøy kommune, godtgjørelse",,"Ordfører 100 pst. stilling, se pkt. 2",,,,,,,,
605,Knut Magnus,Olsen,Sp,,"Stiftinga Vestlandsforsking, styreleder, lønnet
Myklebust Kunst & Handverk, styreleder, ulønnet",Gardbruker,,,,,,,,,
701,Tom Strømstad,Olsen,A,,,,,,,,,,,,True
322,Odd,Omland,A,,"Ordfører i Kvinesdal kommune
Knaben utvikling (ingen godtgjørelse),
Innovasjon Kvinesdal (ingen godtgjørelse)
Arbeidsutvalget eierne i Agder Energi (godtgjørelse pr.
møte)
Leder av representantskapet IRS (godtgjørelse pr. møte)",,Se pkt. 2,,,,,,,,
338,Anita,Orlund,A,,"Medlem av representantskapet i Kommunalbanken AS
Styremedlem i Ruter AS",,,,,,,,,,
638,Eva,Ottesen,A,,"Troms fylkeskommune, fylkestingsrepresentant, lønnet",Gratangen Fysikalske Institutt,,,,,,,,,
393,Willy,Pedersen,A,,"Fylkestingsrepresentant, Finnmark fylkesting, godtgjørelse",,,,,,,,,,
732,Tage,Pettersen,H,,"Moss bystyre og formannskap, medlem
Movar IKS, medlem
Forsvarets Høgskole Forening, styremedlem
KS Østfold, styremedlem
IL Kråkene, styremedlem
Natteravnene, Moss, styremedlem
Krisesenter Moss IKS, styremedlem",T.Pettersens maritime konsulenttjenester,Forsvaret,,,,,,,,
389,Eli Hovd,Prestegården,Sp,,,,,,,,,,,,True
543,Afshan,Rafiq,H,,"Medlem av Kringkastingsrådet, møtegodtgjørelse
Medlem av styret til Wergelandssenteret, møtegodtgjørelse
Medlem av styret i Sebbelowstiftelsen, møtegodtgjørelse",,"Dommer i Oslo Forliksråd, arbeidsgiver: Justisdepartementet",,,,,,,,
483,Steinar,Reiten,KrF,,"Følgende verv i Møre og Romsdal fylkeskommune lønnes ved frikjøp 62 prosent:
Medlem Fylkesutvalget
Medlem Fylkesutdanningsutvalget
Medlem Miljøutvalget
Gruppeleder for KrF",,"37 prosent stilling som undervisningsinspektør ved
Averøy ungdomsskole, Averøy kommune",,,,,,,,
522,Johannes,Rindal,Sp,,"Styremedlem Norsk Bane AS
Styremedlem Handverksskolen AS
Styremedlem Senter for bygdekultur
Varamedlem styret i stiftelsen Klimapark 2469",,"Informasjonsansvarlig Nasjonalparkriket reiseliv AS (til
1.9.2012)",,,,,,,,
513,Solveig,Rindhølen,A,,,,,,,,,,,,True
715,Heidi M. T.,Runningen,SV,,,,"23 pst.fast stilling som instruktør ved Rikshospitalets
Ferdighetsenter",,,,,,,,
451,Filip,Rygg,KrF,,"Byråd for byutvikling, klima og miljø i Bergen kommune
(lønnet)",,Se punkt 2,,,,,,,,
380,Trond,Røed,FrP,,"Hurum Energi (lønnet)
Hurum Eiendomsselskap (lønnet)
Hurum O-lag",,"Offiser, Forsvarets Logistikkorganisasjon",,,,,,,,
327,Eivind,Saga,H,,,,,,,,,,,,True
632,Dag,Sele,KrF,,Styreleder Bø legesenter A/S (ulønna),Fastlege Bø legesenter A/S + deltidsstilling i Bø kommune,,,,,,Bø legesenter A/S,,,
480,Knut,Sjømæling,Sp,,"Medlem av kommunestyre og formannskap i Gjemnes
kommune, honoreres etter kommunens reglement
Styreleder i Gjensidige Nordmøre og Romsdal. Lønnet.","Driver gårdsbruk som enkeltmannsforetak. Org.nr.
971466774. Storfekjøttproduksjon.",,,,,,,,,
679,Siv Aida Rui,Skattem,FrP,,,"Advokatvirksomhet drevet som enkeltpersonforetak.
Tildeles løpende oppdrag fra Fosen tingrett der noen av
disse, primært bostyreroppdrag, overstiger godtgjørelse
på kr. 50 000.","Advokat i Sparebank 1 SMN, Trondheim fra 1.11.2012",,,,,,,,
660,Endre,Skjervø,FrP,,,,,,,,,,,,True
384,Elizabeth,Skogrand,H,,"Leder for utdanningssektoren i Buskerud, lønnet
Buskerud Fylkesting, lønnet
Fylkesutvalget i Buskerud, lønnet
Regionsrådet i Midtre Buskerud, møtegodtgjørelse
Styret i Fagskolen Tinius Olsen, møtegodtgjørelse
Styret for Østlandsregionens Europakontor, møtegodtgjørelse",,Se punkt 2,,,,,,,,
422,Eli,Skoland,H,,"Styrerepresentant: Fjellrypa Products AS, Involve PR AS
(lønnet)
Vararepresentant: Nord-Odal Sanitetsforening
Leder Nord-Odal Høyre",Fjellrypa (EPF),,,,,,Fjellrypa Products AS,,,
583,Magnus,Skretting,H,,"Imsland Smolt AS, styremedlem og adm.dir., ulønnet
Sterling White Halibut AS, styremedlem, ulønnet
Glad Mat AS, Styremedlem, styrehonorar
Gourmet Norwegen AS, styremedlem, ulønnet
Næringsforeningen i Stavanger-regionen, styremedlem,
ulønnet
Ryfylke Fjordferie AS, styremedlem, ulønnet
Krafttak Ryfast AS, styreleder, ulønnet
Skretting International AS, styreleder, ulønnet",,Adm.dir. Sterling White Halibut AS,,"Inngår i ""Marine Harvest Share price based Intentive
scheme"", se www.marineharvest.com",,,,,,
409,Ivar,Skulstad,A,,,,,,,,,,,,
488,Fredrik,Sletbakk,A,True,,,,,,,,,,,
364,Inge Hallgeir,Solli,V,,,,,,,,,,,,True
500,Jonni Helge,Solsvik,H,,Styremedlem i Andøy Energi AS,,,Permisjon uten lønn,,,,,,,
598,Geir Allan,Stava,SV,,"Karmøy Kino AS: Styremedlem, lønnet
LO Haugesund og omegn: Leder, lønnet
Skolenes Landsforbund i Karmøy kommune: HTV, lønnet
Skolenes Landsforbund: Forbunds- og landsstyremedlem
LO - Kommune Rogaland: Styremedlem",,Lærer i Karmøy kommune,,,,,,,,
348,Knut Tønnes,Steenersen,FrP,,"Styremedlem TV8 Oslo og Akershus - ikke lønnet
Styremedlem Radio FM AS - ikke lønnet
Styreleder Kurer Media LTD - delvis lønnet
Kommunestyrerepresentant Ski kommune - honorar","Jærradiogruppen AS, konsulent gjennom Kurer Media
LTD
TV8 Oslo og Akershus, konsulent gjennom Kurer Media
LTD",Salgssjef 21st Venture AS,,,,,"Eierskap i Radio FM AS
Eierskap i Kurer Media LTD",,,
446,Ragnhild,Stolt-Nielsen,H,,"Byråd i Bergen t.o.m. 6.5.2013 (lønnet)
Gruppeleder bystyret i Bergen f.o.m. 7.5.2013 (lønnet)
Styreleder Frøkenstiftelsen (lønnet)
Styremedlem Bergen og omland Havnevesen (lønnet)",,Se punkt 2,Ulønnet permisjon fra stilling ved Universitetet i Bergen,,,,,,,
706,Morten,Stordalen,FrP,,Kommunestyrerepresentant Re kommune (godtgjørelse),,,,,,,,,,
494,Kari,Storstrand,FrP,,,,"Sekretær, Løding skole, Bodø kommune",,,,,,,,
577,Siv-Len,Strandskog,A,,"Forus næringspark, styremedlem, godtgjørelse
Allservice A/S, styremedlem, godtgjørelse
Kolumbus, styremedlem, godtgjørelse
Kvitheia utb.selskap, styremedlem, godtgjørelse
Sola frivilligsentral, nestleder, ingen godtgjørelse
2. vara til styret i Rogaland AP, ingen godtgjørelse",Driver butikken UNO-Danmark i Stavanger,20 prosent stilling som rådgiver i Sola kommune,,,,,,,,
347,Tom,Staahle,FrP,,,,,,,,,,,,True
426,Frøydis Elisabeth,Sund,SV,,Har permisjon fra samtlige verv,,Rådgiver ved Likestillingssenteret,,,,,,,,
588,Kjell Arvid,Svendsen,KrF,,"Ordfører i Karmøy kommune, godtgjørelse ut 2011
Styremedlem KLP skadeforsikring, godtgjørelse
Styreleder Haugaland Bompengeselskap AS, godtgjørelse
Styreleder Karmøy Rådhus AS, godtgjørelse
Nestleder Helse Fonna, godtgjørelse
Styremedlem MET senter AS, ikke godtgjørelse
Styremedlem Destinasjonsselskapet Haugesund & Haugalandet AS, godtgjørelse
Leder Karmsund Havneråd, godtgjørelse",,Se punkt 2,,,,,,,,
576,Laila,Thorsen,A,,"Styremedlem Helse Fonna, lønnet verv",,Leder av Nav-kontor i Vindafjord kommune,,,,,,,,
736,John,Thune,KrF,,"Rakkestad kommune: Medlem kommunestyre, formannskap, byggekomité, fast godtgjøring + møtegodtgjøring
Østfold fylkeskommune: Medlem oppvekst-, kultur- og
helsekomiteen, fast godtgjøring + møtegodtgjøring
Rakkestad Motorpark , fast godtgjøring + møtegodtgjøring
Marker Sparebank forstanderskap, møtegodtgjøring
Sarpsborg og omegns boligbyggelag, fast godtgjøring +
møtegodtgjøring
Enøk-systemer AS, møtegodtgjøring",,"Rakkestad Motorpark AS, deltid - mindre enn 10 prosent
stilling
Rolf Øyvind Thune, deltid - mindre enn 10 prosent stilling",Utbetales 1/2 ventelønn fra KLP etter 8 år som ordfører,,,,,,,
631,Hanne,Thürmer,KrF,,"Leder Norsk indremedisinsk forening, godtgjørelse
Styremedlem Diakonhjemmet sykehus, godtgjørelse
Folkevalgt Notodden kommune, leder hovedutvalg helse/sosial, medlem formannskap, godtgjørelse",,"Fast ansatt overlege ved Sykehuset Telemark, Notodden
sykehus",,,,,,,,
487,Knut Petter,Torgersen,A,True,,,,,,,,,,,
368,Ingunn E.,Ulfsten,KrF,True,,,,,,,,,,,
317,Tor Sigbjørn,Utsogn,FrP,,,,,,,,,,,,True
432,Torill,Vebenstad,A,,"Styreleder Stiftelsen Furuly, lønnet
Styremedlem Sambandet Vest, lønnet
Leder kontrollutvalget i Hordaland fylkeskommune, lønnet
Medlem fylkestinget i Hordaland, lønnet",,Seniorrådgiver Fylkesmannen i Hordaland,"Ulønnet permisjon ved frammøte som vararepresentant
Stortinget",,,,,,,
301,Line,Vennesland,A,,,,,,,,,,,,True
319,Line Skøii,Vennesland,FrP,,"Medlem av Vennesla kommunestyre og formannskap,
samt diverse utvalg (møtegodtgjørelse for alle verv)
Medlem av hovedstyret i KS (møtegodtgjørelse)
Styremedlem i KS Holding (møtegodtgjørelse)",,Kontorleder i Vennesla kirkelige fellesråd,,,,,,"Kommunalkongressen i Europarådet hvert år i
mars/oktober. Reise og opphold betales av CoE.",,
544,Kristin,Vinje,H,,,,Finansbyråd i Oslo kommune,,,,,,,,
617,Lene,Vågslid,A,,"Nestleder Norsk Hardingfelesenter AS, lønnet
Medlem regional rovviltnemd, lønnet
Medlem offentleg utval for bustadpolitikk, lønnet
Medlem Telemark fylkesting, lønnet
Medlem hovedutvalg for kompetanse, lønnet
Medlem fylkesutvalg, lønnet",,,Søkt permisjon fra de tre sistnevnte verv under punkt 2.,,,,,,,
726,Erlend,Wiborg,FrP,,"KS Østfold
Østfold Energi
Moss kommunale eiendom
Østfold fylkesting, fylkesgruppeleder (lønnet, permisjon
i tiden jeg møter på Stortinget)",,,,,,,,,,
700,Heidi,Ørnlo,A,,"Medlem kommunestyre og formannskap, Horten kommune
Medlem administrasjonsutvalget, Horten kommune
Medlem hovedutvalg for helse, omsorg og sosial, Horten
kommune
Varamedlem klagenemda, Horten kommune
Medlem valgstyret, Horten kommune
Styremedlem Horten kommunale boligstiftelse, godtgjøring
Medlem Horten parkering AS-generalforsamling
Medlem Jobbintro AS-generalforsamling
Varamedlem KS Vestfold, godtgjørelse
Medlem Horten Havnestyre, Horten kommune
Styremedlem Horten Havnevesen KF, godtgjørelse
Varamedlem Fylkestinget i Vestfold
Varamedlem kontrollutvalget i fylket",,Rådgiver i Nøtterøy kommune,,,,,,,,
438,Torkil,Åmland,FrP,,,,Lektor (100 pst. stilling) Danielsen videregående skole,,,,,,,,
