rep_number,first_name,last_name,party,Har ingen registreringspliktige interesser,Styreverv mv.,Selvstendig næring,Lønnet stilling mv.,Tidligere arbeidsgiver,Framtidig arbeidsgiver,Økonomisk støtte,Eiendom i næring,Aksjer mv.,Utenlandsreiser,Gaver,Ingen registrerte opplysninger
188,Nikolai,Astrup,H,,Leder av Oslo Høyre (godtgjørelse),,,,,,,"Pactum Beta AS (100 %).
Pactum Beta AS er et holdingselskap som eier 24,25 %
av aksjene i familievirksomheten Pactum AS.
Pactum AS investerer i aksjer og andre verdipapirer,
shipping og næringseiendom. Porteføljen oppgis i henhold til § 9 her (per 31.12.17):
Aksjer:
Bjørgvin Vekst I AS
B2 Holding
DNB ASA
Norwegian Finans Holding ASA
Storebrand ASA
Lerøy Seafood ASA
Marine Harvest ASA
Gamba Natural International AS
Investor AB B-aksjer
Aker BP ASA
Faroe Petroluem plc
ENSCO PLC
Subsea 7 ltd.
Transocean ltd.
 Vaneck Vectors Oil Services
 A.P. Møller-Mærsk B A/S
 Avance Gas LTD
 BW LPG LTD
 Eagle Bulk Inc
 Flex LNG LTD
 Opera Software ASA
 Schibsted A ASA
 Storm Real Estate ASA
 Telenor ASA
 NorAm Drilling Company AS
 Hitec Vision AS
 Euromedica Norge AS
 EAM Solar ASA
 Energeia Asset Management AS
 Kolonial.no AS
 Otovo AS
 Tienda Group AS
 Arnarlax AS
 Anchor Secondary V Ltd.
 East Capital Financials Fund AB
Obligasjoner:
 PGS
 Barcode
 Kistefos
 Western Bulk
 GasLOG LTD
 Euronav Luxembourg
 Veritas Petroleum
 OKEA AS
Skip/Offshore:
 Skomvaer Bulker AS
 Octavian Bulker DIS
 High Yield Shipping DIS
 Lesley Product DIS
 Henrietta Product DIS
 Parcar AS
 Greenbarge DIS
 PSV Opportunity III DIS
 Sole Shipping Special Opportunities II
 RAN BARGE DIS
Eiendom:
 Alf Bjerckes vei AS
 Helsebygg Invest AS
 ODV 10-14 AS
 Pilestredet 35 AS
 Sola Næringseiendom AS og KS
 Ski Eiendomsinvest AS
 TRD Campus Holding AS
Vestby Logistikkbygg ANS
Vestby Logistikkbygg IS
SPG Bolig Jessheim AS
SPG Group Bostad Vega AB
Union Real Estate Fund AS
Union Real Estate Fund II AS","9 - 21. mai 2010 - reise i USA (Washington DC, Oklahoma og California) som deltaker på International Visitor Leadership Programme, betalt av US Department of
State","Ladekabel for elbil, type 2, gave fra Fortum i mai 2014.",
184,Frank,Bakke-Jensen,H,,"Styreleder Båtsfjord Reiseservice A/S (lønnet)
Styreleder Sjurelv AS (ulønnet)",100 % eier i Båtsfjord Reiseservice AS,,,,,,Båtsfjord Reiseservice A/S,,,
183,Jon Georg,Dale,FrP,,"Medlem Volda kommunestyre (møtehonorar)
Medlem Fylkestinget i Møre og Romsdal (møtehonorar)",,Politisk rådgiver i Fremskrittspartiets stortingsgruppe,,,,,,,,
187,Ola,Elvestuen,V,,Første nestleder i Venstre (godtgjørelse),,,,,,,,,,
172,Trine Skei,Grande,V,,"Leder i Venstre (honorar)
Parlamentarisk leder for Venstres stortingsgruppe (honorar)
Medlem av Helsingforskomiteens råd (ulønnet)","Grande Rådgivning er registrert, men ikke aktivt",,,,,,,"April 2004 - Besøk presidentinnsettelse i Taiwan etter at
Venstres søsterparti vant valget
Deltakelse på Tynwald Day 2014, Isle of Man i Storbritannia, 4.-8.7.2014. Oppholdet betalt av arrangøren som
var Isle og Man.(reise betalt privat).","Mottatt bilde/kunstverk i malt tre m. lakk til julen 2014
fra Kharai og Rajavi i det iranske eksilmiljøet. (Verdi
usikker.)",
181,Anniken,Hauglie,H,True,,,,,,,,,,,
182,Linda C. Hofstad,Helleland,H,,Styremedlem i Norsk Krisesenterforbund (møtegodtgjørelse),,,,,,,,,,
176,Bent,Høie,H,,,,,,,,,,,"""Huskonsert"" 10.11.13 i gave fra Stavanger symfoniorkester og Rosenberg verft som ledd i deres prosjekt med
overraskelseskonserter.",
179,Torbjørn Røe,Isaksen,H,,"Styremedlem C. J. Hambro's fond (ulønnet)
Medlem av direksjonen i Polyteknisk forening (ulønnet).","Inntekt fra Kopinor etter opptrykk.
Inntekt fra Cappelen Damm etter utgivelse av boken
""Høyre om!"" i 2009.
Fast spalte i Morgenbladet (ikke honorar f.o.m. oktober
2013).
Inntekter fra utgivelsen av boken ""Konservatisme"" på
Universitetsforlaget i 2011.
Honorar fra TV Norge ifm. deltakelse i programmet ""4
stjerners middag"" september 2012. Honoraret er gitt bort.
Honorar fra NRK for manus + programlederjobb i programserien ""Sommer i P2"" 2012.
Honorar fra Nytt Norsk Tidsskrift for artikkel.
Honorar for vikariat i VG Helg sommeren 2013. Honoraret er gitt bort.",,,,,,En aksje i Klassekampen AS,"18. - 24. mai 2010 - reise til Paris - International Visitor
Program. Flyreise, hotell og enkelte måltider betalt av
den franske stat.
1.-4. november 2010- Reise til Israel/Palestina i regi av
Kirkens nødhjelp. Stortingsgruppen betalte flybilletten.
Arrangør betalte måltider.
26. februar-4.mars 2011- Studietur til Hong Kong i regi
av Hong Kongs myndigheter. Arrangør betalte reise og
opphold.",,
171,Siv,Jensen,FrP,,,"Sporadiske honorar for artikler og kommentarer til ulike
norske medier.",,,,,,,"10.-17. januar 2010. Studietur til Taiwan etter invitasjon
fra den taiwanske regjering. Reise og opphold dekket av
vertskapet.","3,5 l whisky fra Stortingets presselosje, desember 2011.",
178,Sylvi,Listhaug,FrP,True,,,,,,,,,,,
186,Åse,Michaelsen,FrP,,,,,Permisjon fra SGS (sas),,,,,,,
175,Monica,Mæland,H,True,,,,,,,,,,,
189,Iselin,Nybø,V,,"Nestleder i IVAR IKS, lønnet. Nestleder i IVAR Næring
AS, lønnet. Styremedlem Lyse AS, lønnet. Bystyremedlem i Stavanger kommune (permisjon), lønnet.
Formannskapsmedlem i Stavanger kommune (permisjon), lønnet.
Vara kommunalutvalget i Stavanger kommune (permisjon), lønnet. Styremedlem Norsk Vann BA, lønnet.
1. vara Joyvitae AS, ikke lønnet. Vara til styret i Stiftelsen økonomisk, administrativ utdannelse og forskning,
lønnet.",,,"Permisjon fra stilling som ansatt advokat i Advokatfirmaet Simonsen Vogt Wiig AS.
Mulig velferdsavtaler som forsikring fortsetter ut 2013.
Mulig jeg kommer til å jobbe noe på timebasis de neste
årene, omfang ikke avklart.",,,,,,,
180,Per,Sandberg,FrP,,Første nestleder i Fremskrittspartiet (ingen godtgjørelse),Honorar for bokutgivelse i 2013 på Juritzen forlag.,,,,,"Eier tre utleieenheter i sameie med ektefelle i Lenvik
kommune.",,,,
173,Jan Tore,Sanner,H,,,,"Mottatt godtgjørelse som medlem av referansegruppen
for utredning (NOU) om ungdom, begynnerlønninger og
arbeidsledighet",,,"Unge Høyres Landsforbund dekket enkelte utgifter frem
til 1. juli 1994",,,"Presidiemedlem i AAYPL - gjennom denne organisasjonen dekkes enkelte reiser. Koordineres av Den Norske
Atlanterhavskomité","Deltar på den årlige ""Energy policy conference"" på Sanderstølen
Mottatt i forbindelse med 50-årsdag 2015:
- Gavekort fra Kommunal- og moderniseringsdepartementet
- Reisegavekort fra politisk ledelse i KMD
- Håkon Gullvåg litografi fra Høyres fylkesledere
- Hadeland fat fra Fremskrittspartiets stortingsgruppe
- To sølvlysestaker fra Høyres stortingsgruppe
Mottatt et par vadmelstøvler fra Kvelia-bua, oktober
2015
- Mottatt vase i anledning sesongåpning på Kistefossmuseet (21.5.2017)
-Zip-line tur i regi av Bergen Base Camp 2. august 2017
(verdi 350 kroner)",
170,Erna,Solberg,H,,Partileder i Høyre (ytelser),Bokutgivelse i 2011,,,,,,,,"Mottatt i forbindelse med 50-årsdag 24.2.2011:
-Sølvskål fra Høyres stortingsgruppe
-Gavekort fra Høyres fylkessekretærer
-Øresmykke fra Høyres fylkesledere
-Kokkekurs fra Fremskrittspartiet v/Siv Jensen
Akvarell fra Tore Hogtvedt
Trykk fra Mia Gjerdrum Helgesen
Smykker fra Nora af Norway
Lås og kjede fra E. Christoffersen
Strikkejakke fra Selbu Husflid AS",
174,Ketil,Solvik-Olsen,FrP,True,,,,,,,,,,,
177,Ine M. Eriksen,Søreide,H,,"Styremedlem i Den norsk-tyske Willy Brandt-stiftelsen
(ulønnet)",Mottar sporadisk honorar for artikler i aviser og tidsskrifter,,,,,,,"16-17 februar 2009 - deltaker på Mobile World Congress
i Barcelona der hotellopphold dekket av Telenor","Bilde mottatt i forbindelse med foredrag for Det Sjømilitære Samfunds Sjømaktseminar september 2010
Krystallkaraffel mottatt fra Bergen Militære Samfund for
foredrag i januar 2012
Teppe og kappe mottatt fra provinsguvernør Shafaq i
Faryab i forbindelse med komitéreise til Afghanistan i
mars 2012",
185,Terje,Søviknes,FrP,,"Os kommune - kommunestyret, formannskapet, ordfører
(permisjon)
Hordaland fylkeskommune - fylkesting, fylkesutvalg
(permisjon)
Bergen - Os Bompengeselskap AS (permisjon)
KS Hovedstyret - styremedlem (permisjon)",,,"Permisjon fra alle folkevalgte organ i tiden som statsråd,
ref. pkt. 2.",,,,"Optimum Eiendomsinvest Tyskland 1 AS (Eierandel:
mindre enn 1 %)
Norda ASA (Eierandel: mindre enn 1 %)",,,
540,Zaineb,Al-Samarai,A,,"Medlem Holmlia SK - mottar 2000 kroner i året dersom
jeg ikke har for mye forfall.
Varamedlem til Oslo Bystyret og finanskomiteen - møtegodtgjørelse etter Oslo Kommunens satser",,jobber som konsulent i Rud Pedersen Public Affairs,,,,,,,,
504,Kari Anne Bøkestad,Andreassen,Sp,,Ordfører Vevelstad kommune (godtgjørelse),"Veterinær, selvstendig næringsdrivende",,,,,,"Aksjer i Torghatten ASA - direkte, og indirekte gjennom
AS Moheim (eierandel: 16,7 %)",,,
403,Nancy P.,Anti,Sp,,"Styremedlem og sekretær i reinbeitedistrikt 9, lønnet sekretærdel. Styremedlem i Sirma bygdelag, Sirma grendehus og Luohkka vannverk, ikke lønnet,
Vara i Tana kommunestyre, vara til Sametinget, vara til
Samerådet, godtgjørelse ved møte.","Reindrift som hovednæring,
Freelance som tolk, godtgjørelse på mer enn 50 000 fra
Domstoladministrasjonen.",,,,,,,,,
572,Seher,Aydar,R,,,,,,,,,,,,True
458,Gina,Barstad,SV,,,,"Rådgiver i Kreftforeningen,",,,,,,,,
382,Eilev,Bekjorden,FrP,,,,,,,,,,,,True
336,Kjartan,Berland,H,,,,,,,,,,,,True
317,Mathias,Bernander,H,,"Fylkestingsrepresentant, Vest-Agder - Lønnet
Nestleder, Kristiansand Høyre - Ulønnet
Styremedlem, Agder kollektivtrafikk AS - Lønnet
Styremedlem, Sørlandets Europakontor - Lønnet
Styremedlem, Lindesregionens næringshage - Lønnet",,Rådgiver - Kristiansand Havn KF,,,,,,,,
624,Trude,Brosvik,KrF,,,,,,,,,,,,True
703,Geir Arild,Espnes,Sp,,,,,,,,,,,,True
345,Elisabeth,Fanghol,A,,,,,,,,,,,,True
563,Solveig Skaugvoll,Foss,SV,,2. vara til helse- og omsorgskomiteen i Grünerløkka bydelsutvalg (godtgjørelse ved oppmøte),,100% ansatt som regionsekretær i Natur og Ungdom,,,,,,,,
666,Katrine Boel,Gregussen,SV,,"-Kommunestyrerepresentant for Lenvik Kommune,
2012-d.d. (får møtegodtgjørelse)
- Kontrollutvalget i Lenvik Kommune, 2015-d.d. (Møtegodtgjørelse)
- Valgnemnda i Lenvik Kommune, 2012-d.d. (Møtegodtgjørelse)",,"Hjelpepleier, Lenvik Kommune",,,,,,,,
352,Liv,Gustavsen,FrP,,,,,,,,,,,,True
740,Monica Carmen,Gåsvatn,H,,"Østfold fylkesting, medlem, lønnet
Opplæring-, kultur- og helsekomiteen, medlem, lønnet
Østfoldhelsa, medlem, lønnet
KS, vara, lønnet
Sarpsborg bystyre, vara, lønnet
ASVO, medlem, lønnet
Borg Havn, medlem, lønnet
Sarpsborg FRP, leder, lønnet
NRF Østfold, leder, lønnet",,"Teamleder Sarpsborg kommune, 90 prosent stilling
Fylkespolitiker Østfold fylkeskommune, 10 prosent stilling",,,,,,,,
536,Ingjerd Thon,Hagaseth,V,,Styremedlem Innlandet begravelsesbyrå AS (ikke lønnet),Valdres råd og konsulent (liten aktivitet),Prosjektleder NAV Oppland,,,,,,,,
577,Kristoffer,Haug,MDG,,,Enkeltpersonforetak: Konsulent Kristoffer Robin Haug,Rådgiver i Norges forskningsråd,,,,,IPS-sparing i Storebrand,,,
318,Benedichte Limmesand,Hellestøl,H,,,,,,,,,,,,True
433,Sigurd,Hille,H,,"Avis Consult AS, styreleder, ikke lønnet
Johakri AS, styreleder, ikke lønnet",,,,,,,"775 aksjer i Entra AS
1500 aksjer i Gjensidige Forsikring
100 % eier av Avis Consult AS
100 % eier av Johakri AS",,,
519,Hilde Kristin,Holtesmo,A,,,,,,,,,,,,True
344,Mani,Hussaini,A,,"Fylkestingsmedlem i Akershus (lønnet)
Medlem hovedutvalg for utdanning AFK (Lønnet)
Kommunestyrerepresentant Ullensaker kommune (lønnet)
Medlem NRK Østlandssendingen distriktsprogramråd
(lønnet)
Vara generalforsamlingen DNB Sparebankstiftelsen
(lønnet)
Medlem skoleutvalget Skedsmo vgs (lønnet)",,,,,,,,,,
326,Unni Nilsen,Husøy,FrP,,,,,,,,,,,,True
518,Stine Renate,Håheim,A,,,"Deltok i panelsamtale under bokarrangement på Sølvberget, Stavanger Kulturhus, 29. sept 2016. (Honorar betalt av Sølvberget)",,,,,,,"Foredrag på konferanse om ""Woman's Participation in
Political Parties - Obstacles, Challenges and Opportunities for change"" i Beirut. Opphold dekket av International
Alert. Tidspunkt: 4.-6. juni 2010",,
386,Sigrid Simensen,Ilsøy,Sp,,,,,,,,,,,,True
346,Halvard,Ingebrigtsen,A,,,,,,,,,,,,True
734,Siv Henriette,Jacobsen,A,,,,,,,,,,,,True
494,Kjell-Idar,Juvik,A,,"Kommunstyrerepresentant Hemnes kommune, møtegodtgjørelse
Landsstyremedlem for Nordland i Utmarkskommunenes
sammenslutning (USS), møtegodtgjørelse
Styreremedlem Kommunekraft AS, møtegodtgjørelse
Sekretær i Hemnes Dykkeklubb, ulønnet
Komiteleder Hemnes Båt & Fjordfestival, ulønnet",,,,,,,,,,
514,Marius Meisfjord,Jøsevold,SV,,,,,,,,,,,,True
394,Steinar,Karlstrøm,A,,"Styreleder Kvænangen Produkter AS - styrehonorar
Vara styret Alta Industribygg AS - styrehonorar
Nestleder bransjeforeninga Arbeid & Inkludering, NHO styrehonorar",,Adm direktør Aksis Arbeid og Kompetanse AS,,,,,,,,
548,Mats,Kirkebirkeland,H,,,,,,,,,,,,True
567,Tina Shagufta Munir,Kornmo,V,,,,,,,,,,,,True
486,Geir Inge,Lien,Sp,,"Ordførar i Vestnes kommune (godtgjersle)
Styremedlem Tremek AS (møtegodtgjersle)
Fylkesstyremedlem KS (godtgjersle)
Medlem ROR (Romsdal regionråd) (inga godtgjersle)
Varamedlem Sunnmøre regionråd (inga godtgjersle)",,Sjå punkt 2,,,,,,,,
313,Jorunn Gleditsch,Lossius,KrF,,"Leder av representantskapet i LiBiR IKS - møtegodtgjørelse
Leder i KUAS - Kokkenes utvikling AS - sovende selskap, ikke mottatt honorar eller møtegodtgjørelse",,,,,,,,,,
309,Ingelinn,Lossius-Skeie,FrP,,Medlem av Lillesand bystyre og formannskap (noe lønnet),,Lærer ved Lillesand voksenopplæring 50 %,,,,,,,,
617,Helge Robert,Midtbø,A,,"Bystyret og Formannskapet i Førde kommune - Lønnet
Ankerløkken Eigedom AS - Styremedlem - Lønnet
Henden Elektro AS - Styrets leiar - Lønnet
Sfære AS - Styremedlem - Lønnet
Fjordvekst AS - Styremedlem - Lønnet",HAH-Holding AS - Daglig leiar og styreleiar - ikkje lønna,,,,,,"HAH Holding AS. Investering i eigedom, selskaper og
annet.",,,
708,Nisrin,Morabit,SV,,,,Lønnet stilling i Trondheim Kommune som helsefagarbeider.,,,,,,,,
453,Hans Inge,Myrvold,Sp,,"Styreleder Fastlandssambandet Halsnøy AS (lønnet)
Styreleder Supplèr AS (ulønnet)",,"Daglig leiar Supplèr AS
Daglig leiar Fastlandssamband Halsnøy AS
Varaordfører Kvinnherad kommune",,,,,Supplèr AS 100 % av aksjer,,,
612,Steinar,Ness,Sp,,,,,,,,,,,,True
462,Torill Selsvold,Nyborg,KrF,,"Stiftelsen Verdighetssenteret, Bergen (honorar)
Os-Bergen Bompengeselskap, Bergen (honorar)
Fjell pensjonskasse, Fjell kommune (honorar)
Norsk Vasskraft- og industristadmuseum, Tyssedal (ikke
honorar)",,"Fylkesordfører Hordaland, lønna",,,,,,,,
746,Rowena von,Ohle,FrP,,"Kommunestyremedlem, Spydeberg kommune, godtgjørelse.
Utvalgsleder i Spydeberg kommune for Næring, helse,
oppvekst og kultur, godtgjørelse.
Styremedlem Fellesnemda, Indre Østfold kommune,
godtgjørelse.
Styremedlem Vollene Legat, ikke godtgjørelse .
Styremedlem Østfold FrP, ikke godtgjørelse.",,"Regnskapskonulent, Ski Konsulentbyrå AS",,,,,,,,
649,Kari-Anne,Opsal,A,,,,,,,,,,,,True
448,Laila,Reiertsen,FrP,,"Kommunestyrerepresentant i Os kommune (godtgjørelse)
Medlem i formannskapet i Os kommune (godtgjørelse)
Os Turn Nestleder(ulønnet)
Os FrP Nestleder","Enkeltmannsforetaket ""NokTid"" (utleie som sykepleier).
For tiden ikke i drift.",,Permisjon uten lønn fra stilling som HR- leder ved Ravneberghaugen rehabiliteringssenter,,,,,,,
470,Anders,Riise,H,,"Ordførar i Hareid kommune, godtgjersle.
Fylkestinget i M&R, godtgjersle.
Leiar kontrollutvalet i M&R, godtgjersle.
Styreleiar i KS M&R, godtgjersle.
Styreleiar og dagleg leiar i Aktiv Omsorg AS, Ambu Eigedom AS og Olebuda Eigedom AS. Alle utan honorar.
Styremedlem i Ambulanseforum, honorar.
Hareid Trafikkterminal, honorar.
Hareid Fastlandssamband, ingen honorar.
Hareid Høgre. Ingen honorar.
Nestleiar i styret Søre Sunnmøre landbrukskontor, styrehonorar.",,Ordførar Hareid kommune.,Permisjon utan løn frå Helse Møre & Romsdal,Permisjon utan løn frå Helse Møre & Romsdal,,,"Ambu Eigedom AS 50 %
Aktiv Omsorg AS 50 %
Olebuda Eigedom AS 100 %",,,
667,Bjarne,Rohde,SV,,"Fylkesleiar, Troms SV, ulønna,
Landsstyrerepresentant, SV, ulønna",,"Rådgjevar, Parat",,,,,,,,
730,Kari-Lise,Rørvik,V,,Leder Larvik Venstre. Ikke lønnet,,,,,,,"ReNatur AS, eierandel 49%",,,
699,Lill Harriet,Sandaune,FrP,,"Varamedlem Malvik Næringsutvikling (godtgjørelse v.
oppmøte)
Varamedlem til styret for Vikhammer Jern og Farve A/S
(godtgjørelse v. oppmøte)",Medeier Vikhammer Jern og Farve A/S,Adjunkt v. Skjetlein vgs.,,,,,50 pst. aksjeandel i Vikhammer Jern og Farve A/S,,,
441,Leif Audun,Sande,A,,"Co Chair IndustriALL energiseksjon, ulønnet.
Leder Svensson stiftelsen, ulønnet.
Medlem representantskap Hordaland Arbeiderparti,
ulønnet.",,pensjonist,Gavepensjon,,"Ingen, har en blogg som jeg har bedt folk støtte. fikk
17.000 i valkampen, deretter ingenting.","Ingen (min kone har en leilighet i Oslo som leies ut til
oktober) Vi har felleseie. Boretslag, 67 m3",Et fåtall aksjer i Klassekampen og Dag og Tid.,,,
416,Per Martin,Sandtrøen,Sp,,"Representant i Hedmark fylkesting
Nestleder Hedmark Senterparti
Permisjon fra vervet som representant i Tynset kommunestyre",Per Sandtrøen Skikurs (ENK) (Ingen aktivitet),Politisk rådgiver for Senterpartiets stortingsgruppe,,,,,,,,
370,Anne Helene,Sandum,A,,"Medlem av fylkesting, fylkesutvalg og hovedutvalg for
samferdsel, administrasjonsutvalg og forhandlingsutvalg
i Buskerud fylkeskommune (godtgjørelse)
Leder i Ringerike Arbeiderparti (godtgjørelse)
Styremedlem i Vegfinans E 134 Buskerud AS (godtgjørelse)
Styremedlem i Vegfinans Hallingporten AS (godtgjørelse)
Verv med møtegodtgjørelse:
Medlem av fylkets trafikksikkerhetsutvalg i Buskerud
Nestleder i KS-Buskerud
Konst. nestleder i Rovviltnemda i region 2
Medlem av Østlandssamarbeidets utvalg for samferdsel
Medlem av ATM-rådet for Buskerudbyen
Politisk regionkontakt til regionrådet for Hallingdal og til
region Vestviken
Varamedlem til kommunestyret og viltnemda i
i Ringerike kommune",,Se punkt 2,,,,,,,,
366,Sheida,Sangtarash,SV,,,,,,,,,,,,True
358,Solveig,Schytz,V,,"Ås kommune, hovedutvalg for oppvekst og kultur, vararepresentant, lønnet.
Styremedlem Venstres studieforbund, ulønnet.
Styremedlem Vegfinans Oslofjordtunnelen AS, lønnet
Styremedlem Venstres sentralstyre, ulønnet
Ås Venstre, styremedlem, ulønnet
Akershus Fylkeskommune, medlem av fylkesting og fylkesutvalg, leder for hovedutvalg for samferdsel,
gruppeleder for Venstres fylkestingsgruppe, lønnet.
KS Akershus fylkesstyre, vararepresentant, KS landsstyre, vararepresentant, lønnet.",,,"Permisjon fra stilling som rådgiver hos Riksantikvaren.
Ulønnet permisjon begrunnet i folkevalgte verv, fra oktober 2011.",,,,"DNB ASA 1369 aksjer
Sparebanken Møre 204 aksjer
Olav Sandvik Invest AS, 170 aksjer",,,
633,Emilie,Schäffer,H,,"Grenland Familiekontor, styreleder, lønnet
City Bygg, styreleder, lønnet
Skien Næringsfond, styremedlem, lønnet",,"NAV Porsgrunn, sosialkurator, 100% stilling",,,,,,,,
499,Elizabeth Åsjord,Sire,H,,,,,,,,,,,,True
576,Per Espen,Stoknes,MDG,,"Styremedlem Sensonomic as (ulønnet)
Styremedlem NIKUT - Norsk Institutt for Kunstuttrykk
& Kommunikasjon (mottar lavt honorar)
Styremedlem Stiftelsen Tvergastein Arne Næss Hytte
(Ulønnet)
Styreleder Tanksemia Pan (Ulønnet)","Innehaver av Stoknes Futures AS, lite aktivitet i perioden
for møtende vara-representant (des17-jun18)","Forsker, 20%, Handelshøyskolen BI, Senter for Grønn
Vekst. Delvis permisjon fra stillingen i perioden des17jun2018","Forsker, 20%, Handelshøyskolen BI, Senter for Grønn
Vekst. Delvis permisjon fra stillingen i perioden des17jun2018. Underviser noen enkeltstående timer / dager i
fag hvor BI ikke har tilsvarende kompetanse. Viderefører
på svært lavt aktivitetsnivå overordnet prosjektleder ansvar for 2 arbeidspakker i NFR-finansierte prosjekter,
hvor aktivitet skjer via vit-ass.",,,"Skrivestue, Kongsberg. Eid via næringsvirksomhet
(Stoknes Futures AS)","Stoknes Futures AS (95%), som er et holdingsselskap,
som igjen eier:
14% av Sensonomic AS
43% av BiogassMøre AS
Biovotec AS (mindre enn 10%)",,,
412,Per-Gunnar,Sveen,A,,,,,,,,,,,,True
411,Tone Merete,Sønsterud,A,,,,,"Ulønnet permisjon fra Statistisk Sentralbyrå og LO Stat.
Beholder et billån i LO Stat.",,,,,,,
301,Arne,Thomassen,H,,,,,,,,,,,,True
645,Hanne,Thürmer,KrF,,"Leder Norsk indremedisinsk forening, godtgjørelse
Styremedlem Diakonhjemmet sykehus, godtgjørelse
Folkevalgt Notodden kommune, leder hovedutvalg helse/sosial, medlem formannskap, godtgjørelse",,"Fast ansatt overlege ved Sykehuset Telemark, Notodden
sykehus",,,,,,,,
687,Kristian,Torve,A,,"Fylkestingsrepresentant 2015-2019. Møtegodtgjørelse.
Styremedlem Vitensenteret i Trondheim. Møtegodtgjørelse.",,Deltidsjobb i dagligvarehandel i tillegg til studier.,,,,,,,,
481,Tove-Lise,Torve,A,,"Medlem Møre og Romsdal fylkesting, lønnet
Medlem fylkesutvalget, Møre og Romsdal fylkeskommune, lønnet
Styreleder Trollheim AS, lønnet
Styremedlem Svorka Energi AS, lønnet
Medlem representantskapet Sparebank 1 SMN, lønnet
Leder Distriktsprogramrådet NRK Møre og Romsdal,
lønnet
Leder Sunndal Arbeiderparti",,,,,,,,,,
750,Elin,Tvete,Sp,,"Leder av Opplæringskomiteen i Østfold fylkeskommune,
frikjøpt 70%stilling, øvrige fylkeskommunale verv utover dette godtgjøres ikke.
Medlem i fylkestinget i Østfold fylkeskommune.
Medlem i Yrkesopplæringsnemda i Østfold fylkeskommune.
Bystyremedlem i Fredrikstad kommune, møtegodtgjøring.
Medlem i planutvalget i Fredrikstad kommune, møtegodtgjøring",,"Leder av Opplæringskomiteen i Østfold fylkeskommune,
frikjøpt 70%stilling","Har permisjon fra lærerstilling i Fredrikstad kommune,
er frikjøpt til folkevalgte verv i Østfold fylkeskommune",,,"enebolig, eneeie, Fredrikstad kommune",,,,
421,Eli,Wathne,H,,,,,,,,,,,,True
587,Julia,Wong,A,,,,,,,,,,,,True
425,Johan,Aas,FrP,,Styreleder Gamle Bæreiavegen boligsameie (lønnet),,,,,,,,,,
